bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1633691,1983,HB1001,1,Introduced,2023-02-06,"Firearms; modifying certain age requirement; emergency.","Firearms; modifying certain age requirement; emergency.",0,,2023-03-01,"CR; Do Pass State Powers Committee",https://legiscan.com/OK/bill/HB1001/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1001&Session=2300
1633692,1983,HB1002,1,Introduced,2023-02-06,"Firearms; allowing certain detention or arrest; effective date.","Firearms; allowing certain detention or arrest; effective date.",1215,"House Public Safety",2023-02-07,"Second Reading referred to Public Safety",https://legiscan.com/OK/bill/HB1002/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1002&Session=2300
1633693,1983,HB1003,1,Introduced,2023-02-06,"Motor vehicles; requiring child support payments in certain accidents resulting in death; effective date.","Motor vehicles; requiring child support payments in certain accidents resulting in death; effective date.",4430,"House Judiciary - Civil",2023-02-07,"Second Reading referred to Judiciary - Civil",https://legiscan.com/OK/bill/HB1003/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1003&Session=2300
1633690,1983,HB1004,1,Introduced,2023-02-06,"Professions and occupations; Oklahoma Pawnshop Act; authorizing use of certain processing fees; effective date.","Professions and occupations; Oklahoma Pawnshop Act; authorizing use of certain processing fees; effective date.",0,,2023-02-22,"CR; Do Pass Business and Commerce Committee",https://legiscan.com/OK/bill/HB1004/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1004&Session=2300
1633773,1983,HB1005,4,Passed,2023-04-19,"Jurors; jury service exemption; effective date.","Jurors; jury service exemption; effective date.",0,,2023-04-19,"Approved by Governor 04/19/2023",https://legiscan.com/OK/bill/HB1005/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1005&Session=2300
1633763,1983,HB1006,2,Engrossed,2023-03-22,"Schools; requiring students be given excused absences for participating in approved 4-H activities; effective date.","Schools; requiring students be given excused absences for participating in approved 4-H activities; effective date.",0,,2023-04-04,"Reported Do Pass Education committee; CR filed",https://legiscan.com/OK/bill/HB1006/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1006&Session=2300
1633753,1983,HB1007,1,Introduced,2023-02-06,"Controlled dangerous substances; requiring pain management clinics to register with State Board of Medical Licensure and Supervision; prohibiting the dispensation of controlled dangerous substances at pain management clinics; codification; effective date.","Controlled dangerous substances; requiring pain management clinics to register with State Board of Medical Licensure and Supervision; prohibiting the dispensation of controlled dangerous substances at pain management clinics; codification; effective date.",1216,"House Rules",2023-02-27,"Referred to Rules",https://legiscan.com/OK/bill/HB1007/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1007&Session=2300
1633742,1983,HB1008,2,Engrossed,2023-03-14,"Agriculture; Oklahoma Right to Garden Act of 2023; vegetable gardens; effective date.","Agriculture; Oklahoma Right to Garden Act of 2023; vegetable gardens; effective date.",1228,"Senate General Government",2023-04-04,"Coauthored by Senator Hamilton",https://legiscan.com/OK/bill/HB1008/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1008&Session=2300
1634400,1983,HB1009,1,Introduced,2023-02-06,"Revenue and taxation; sales tax exemption; veterans; effective date.","Revenue and taxation; sales tax exemption; veterans; effective date.",0,,2023-02-20,"Recommendation to the full committee; Do Pass Appropriations and Budget Finance - Revenue and Taxation Subcommittee",https://legiscan.com/OK/bill/HB1009/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1009&Session=2300
1634433,1983,HB1010,1,Introduced,2023-02-06,"Central Purchasing Act; allowing certain state entities to make certain purchases; documentation; effective date.","Central Purchasing Act; allowing certain state entities to make certain purchases; documentation; effective date.",0,,2023-02-14,"CR; Do Pass, amended by committee substitute General Government Committee",https://legiscan.com/OK/bill/HB1010/2023,http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1010&Session=2300
